ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9780159014295,0159014298,"19,949,927",-159014300.40463,-1,-159014300.11616,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,0,-159014302.21,-1,-159014303.09682
9788434828391,8434828391,"6,781,745",-8434828395.4183,-1,-8434828395.6753,"8,889,174",-8434828396.1321,"6,281,418",-8434828396.1321,-1,-8434828396.1321,"1,582,739",-8434828396.1321,"128,460",-8434828396.1321,-1,-8434828396.1321,-1,-8434828396.1321,"1,742,415",-8434828396.1321
"Some people think that salvation is merely about meeting the minimal entrance requirements needed to get into heaven when they die. But that’s not how Jesus talked about it. Rightly understood"," salvation is an invitation to know God and to experience His presence","Invalid ISBN Provided"
"Dispels the myth that eternal life is something we can only hope to experience after we die",,"Invalid ISBN Provided"
"Recaptures the New Testament definition of salvation"," eternal life","Invalid ISBN Provided"
"Explains what it really means to be a disciple.",$0.00,"Invalid ISBN Provided"
"So what does it mean to be saved? Let’s find out!""",Paperback,"Invalid ISBN Provided"
"RELIGION / Christian Ministry / Discipleship",$0.00,"Invalid ISBN Provided"
"RELIGION / Christian Ministry / Pastoral Resources""","Assurance (Theology).
","Invalid ISBN Provided"
"Salvation; Christianity.""",Book,"Invalid ISBN Provided"
9781501868320,1501868322,-1,-1501868323.7102,-1,-1501868326.3137,-1,-1501868326.409,-1,-1501868326.409,-1,-1501868326.409,-1,-1501868323.927,-1,-1501868323.927,-1,-1501868277.194,-1,-1501868326.409,-1,-1501868323.417
"RELIGION / Biblical Studies / Bible Study Guides""",null,"Invalid ISBN Provided"
9781501869181,1501869183,-1,-1501869184.6963,-1,-1501869183.899,-1,-1501869187.3455,-1,-1501869187.3455,-1,-1501869187.3455,-1,-1501869187.3455,-1,-1501869184.8635,-1,-1501869138.683,-1,-1501869187.3455,-1,-1501869184.362
"RELIGION / Biblical Studies / Bible Study Guides""",null,"Invalid ISBN Provided"
9781501869198,1501869191,-1,-1501869192.6963,-1,-1501869191.899,-1,-1501869195.3455,-1,-1501869195.3455,-1,-1501869195.3455,-1,-1501869192.8635,-1,-1501869192.8635,-1,-1501869146.683,-1,-1501869195.3455,-1,-1501869192.362
"RELIGION / Biblical Studies / Bible Study Guides""",null,"Invalid ISBN Provided"
9781501869204,1501869205,-1,-1501869206.6963,-1,-1501869205.899,-1,-1501869209.3455,-1,-1501869209.3455,-1,-1501869209.3455,-1,-1501869209.3455,-1,-1501869206.8635,-1,-1501869209.3455,-1,-1501869209.3455,-1,-1501869206.362
"RELIGION / Biblical Studies / Bible Study Guides""",null,"Invalid ISBN Provided"
9781501876615,1501876619,-1,-1501876620.6893,-1,-1501876623.2661,-1,-1501876623.3137,-1,-1501876623.3137,-1,-1501876623.3137,-1,-1501876620.9847,-1,-1501876623.3137,0,-1501876623.21,-1,-1501876623.3137,-1,-1501876620.3217
9781536689310,1536689319,"1,469,720",-1536689320.721,"560,062",-1536689319.9384,"3,930,399",-1536689323.4584,-1,-1536689320.4749,-1,-1536689323.4584,-1,-1536689323.4584,-1,-1536689323.4584,-1,-1536689323.4584,-1,-1536689323.4584,-1,-1536689323.4584
"In Miracle at Coney Island: How a Sideshow Doctor Saved Thousands of Babies and Transformed American Medicine"," Claire Prentice uncovers the incredible true story of Martin Couney","Invalid ISBN Provided"
"Couney ran his incubator facility for premature babies at Coney Island from 1903 to 1943 and set up similar exhibits at World’s Fairs and amusement parks across America"," and in London","Invalid ISBN Provided"
"Couney’s techniques were advanced for the time and his facility was expensive to run. But he didn’t charge the parents of the preemies a penny; instead the public paid to see them. He claimed to have a survival rate of 85 percent. By contrast"," most mainstream doctors in the early part of the 20th century regarded premature babies as “weaklings” and did little or nothing to save them.","Invalid ISBN Provided"
"Prentice’s meticulous research unravels the mystery of Couney’s origins"," and reveals that the “incubator doctor” was not all that he seemed. She brings one of the most extraordinary stories in American medicine to life through interviews with Couney’s former “incubator babies.”""","Invalid ISBN Provided"
9781550746259,1550746251,"2,835,696",-1550746255.3234,"422,447",-1550746255.4584,"7,975,695",-1550746255.6982,-1,-1550746255.6982,-1,-1550746255.6982,-1,-1550746255.6982,-1,-1550746255.6982,-1,-1550746255.6982,"1,264,198",-1550746255.6982,"296,479",-1550746255.6982
"JUVENILE FICTION / Holidays & Celebrations / General (see also Religious / Christian / Holidays & Celebrations)""",null,"Invalid ISBN Provided"
9781558190375,1558190376,"348,836",-1558190377.7318,"248,146",-1558190376.9631,"4,421,624",-1558190377.6942,"4,038,156",-1558190380.5077,-1,-1558190380.5077,-1,-1558190378.0257,-1,-1558190378.0257,-1,-1558190380.5077,"1,364,075",-1558190380.5077,"906,117",-1558190380.5077
9781563206313,1563206315,"1,293,013",-1563206316.7734,"2,023,594",-1563206316.0584,"5,755,973",-1563206317.6922,-1,-1563206319.6982,-1,-1563206319.6982,-1,-1563206317.2162,-1,-1563206319.6982,"223,720",-1563206319.6982,-1,-1563206319.6982,-1,-1563206316.6552
9781586609733,1586609734,-1,-1586609738.2177,"177,865",-1586609736.0329,"485,150",-1586609737.8357,"2,134,900",-1586609739.7992,"430,955",-1586609739.7992,"194,282",-1586609735.0902,"49,379",-1586609737.4447,"59,808",-1586609739.7992,-1,-1586609739.7992,"59,287",-1586609739.7992
"Patterned after Barbour’s bargain edition of the King James Version (more than two million copies sold)","Santa Biblia features the entire Old and New Testament text of the 1909 Reina Valera translation","Invalid ISBN Provided"
9781589976108,158997610X,"393,149",-158997611.68239,"99,845",-158997610.85025,"965,875",-158997611.79149,"4,736,620",-158997614.28199,"2,030,863",-158997614.28199,-1,-158997611.22199,-1,-158997611.24749,-1,-158997614.28199,-1,-158997614.28199,"1,608,035",-158997611.18799
"JUVENILE FICTION / Action & Adventure / General""",null,"Invalid ISBN Provided"
9781589977730,1589977734,-1,-1589977738.2177,"223,913",-1589977739.0144,"1,388,899",-1589977736.6672,-1,-1589977739.0302,-1,-1589977739.0302,-1,-1589977736.4207,-1,-1589977736.4377,-1,-1589977679.3602,-1,-1589977739.0302,"830,180",-1589977739.0302
"“Take It From The Top”: Matthew Parker is Vance King’s “Target of the Week”—which means certain humiliation at the hands of the bully! Matthew decides to take matters into his own hands by getting revenge on Vance during an Odyssey Coyotes baseball game.",$0.00,"Invalid ISBN Provided"
"“Another Man’s Shoes”: After stealing Brock Blakley’s shoes"," Jared DeWhite gets a chance to experience life in his shoes by way of an invention of Whit’s.","Invalid ISBN Provided"
"“Mike Makes Right”: Billy Barton"," the bully of Odyssey Elementary","Invalid ISBN Provided"
"Help your child grow more with a digital discussion guide and additional bullying resources included on this sampler.""","Spoken Word Compact Disc","Invalid ISBN Provided"
9781589978133,1589978137,"155,656",-1589978138.6824,"55,347",-1589978137.8502,"2,031,352",-1589978138.8595,"4,220,109",-1589978141.282,-1,-1589978141.282,-1,-1589978138.222,-1,-1589978138.2475,-1,-1589978086.9075,-1,-1589978141.282,"1,439,217",-1589978138.1625
,$0.00,"Invalid ISBN Provided"
"This sampler also features 2 bonus episodes"," “The Chosen One","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Adventures in Odyssey is exciting"," values-based audio entertainment for the whole family—brought to life by actors who make you feel like part of the experience. So grab your imagination and find out why over 20 million Adventures in Odyssey products have been distributed worldwide.""","Invalid ISBN Provided"
"Children's audiobooks.",$0.00,"Invalid ISBN Provided"
"Christian life.",$0.00,"Invalid ISBN Provided"
"Audiobooks.""",Book,"Invalid ISBN Provided"
9781596950566,1596950560,"499,080",-1596950564.3273,"967,778",-1596950561.2032,"5,808,870",-1596950562.7439,-1,-1596950564.7159,-1,-1596950564.7159,-1,-1596950562.6504,-1,-1596950564.7159,-1,-1596950513.8434,"1,109,470",-1596950564.7159,"2,100,591",-1596950561.6559
9781596950573,1596950579,"462,614",-1596950580.7912,"1,425,132",-1596950583.4989,"7,848,619",-1596950583.7794,-1,-1596950583.7794,-1,-1596950583.7794,"1,344,138",-1596950581.2974,-1,-1596950583.7794,-1,-1596950535.6014,-1,-1596950583.7794,"1,994,527",-1596950583.7794
9781596950580,1596950587,"372,346",-1596950591.3234,"2,141,256",-1596950588.2284,-1,-1596950589.7262,-1,-1596950591.6982,-1,-1596950591.6982,-1,-1596950589.6327,-1,-1596950591.6982,-1,-1596950540.8257,"1,194,407",-1596950591.6982,"260,076",-1596950588.6552
"FOREIGN LANGUAGE STUDY / Spanish""","Spanish language; Dictionaries; English.
","Invalid ISBN Provided"
"English language; Dictionaries; Spanish.""",Book,"Invalid ISBN Provided"
9781600222931,1600222935,"297,116",-1600222935.5812,"254,330",-1600222939.2591,"2,049,467",-1600222937.3021,-1,-1600222939.2996,-1,-1600222939.2996,-1,-1600222939.2996,-1,-1600222936.9876,-1,-1600222939.2996,-1,-1600222939.2996,-1,-1600222936.3076
"EDUCATION / Elementary""",null,"Invalid ISBN Provided"
9781601592460,1601592469,"342,755",-1601592470.6862,"386,472",-1601592469.9951,"286,678",-1601592473.2996,-1,-1601592473.2996,"1,862,514",-1601592473.2996,-1,-1601592471.0556,"816,664",-1601592471.0216,"97,197",-1601592423.5661,"1,273,207",-1601592473.2996,-1,-1601592470.2651
"JUVENILE NONFICTION / Concepts / Alphabet""",null,"Invalid ISBN Provided"
9781601596628,1601596626,"5,626",-1601596628.5632,"88,955",-1601596627.115,"4,718",-1601596628.5165,"2,770,405",-1601596630.5395,"342,004",-1601596630.5395,"264,783",-1601596628.287,"525,827",-1601596628.287,"86,428",-1601596578.851,"59,053",-1601596630.5395,"179,290",-1601596630.5395
9781603863551,1603863559,"371,988",-1603863560.7032,"3,492,875",-1603863560.0084,"607,080",-1603863560.8272,"1,827,960",-1603863563.3772,"906,349",-1603863559.9177,"745,836",-1603863558.5662,-1,-1603863559.2377,"354,541",-1603863513.4057,"106,778",-1603863563.3772,-1,-1603863560.3852
"HUMOR / Form / Essays""",null,"Invalid ISBN Provided"
9781603865579,1603865578,"8,097",-1603865579.7279,"255,821",-1603865582.3543,"11,778",-1603865579.9401,"1,042,343",-1603865582.4901,"245,740",-1603865582.4901,"269,839",-1603865576.9481,"108,231",-1603865578.9031,"41,654",-1603865533.3006,"38,769",-1603865582.4901,"127,488",-1603865579.4981
"SELF-HELP / Motivational & Inspirational""",null,"Invalid ISBN Provided"
9781603865784,1603865780,"1,425,891",-1603865781.7318,"411,554",-1603865781.2351,"885,436",-1603865781.9577,"1,878,428",-1603865784.5077,"1,189,298",-1603865784.5077,"102,552",-1603865781.2777,"199,824",-1603865780.9462,"169,164",-1603865784.5077,"71,155",-1603865784.5077,"51,145",-1603865781.5242
"PSYCHOLOGY / Movements / Humanistic",$0.00,"Invalid ISBN Provided"
"PSYCHOLOGY / Cognitive Psychology & Cognition""",null,"Invalid ISBN Provided"
9781603865807,1603865802,"51,408",-1603865803.6754,"63,132",-1603865802.8599,"168,458",-1603865806.2502,"834,545",-1603865806.2502,"771,313",-1603865806.2502,"238,087",-1603865803.4282,"112,126",-1603865803.4282,"157,781",-1603865806.2502,"107,960",-1603865806.2502,"373,748",-1603865806.2502
"RELIGION / Christian Life / Personal Growth",$0.00,"Invalid ISBN Provided"
"RELIGION / Christian Life / Spiritual Growth""",null,"Invalid ISBN Provided"
9781603866118,1603866116,"1,503,815",-1603866121.3107,"1,424,215",-1603866121.7743,"1,008,879",-1603866124.7472,-1,-1603866127.2972,-1,-1603866127.2972,-1,-1603866124.1522,-1,-1603866124.1522,-1,-1603866127.2972,-1,-1603866127.2972,-1,-1603866124.3052
"RELIGION / Christian Living / Social Issues""",null,"Invalid ISBN Provided"
9781603866149,1603866140,"16,787",-1603866141.721,"319,731",-1603866144.3384,"115,055",-1603866141.9084,-1,-1603866144.4584,"1,423,529",-1603866144.4584,-1,-1603866141.3134,-1,-1603866141.3134,-1,-1603866093.4754,"83,160",-1603866144.4584,"105,021",-1603866144.4584
BODY," MIND & SPIRIT / Occultism""","Invalid ISBN Provided"
9781612916002,1612916007,"626,935",-1612916009.4832,"688,507",-1612916008.6779,"827,249",-1612916009.6072,-1,-1612916012.1572,"1,179,344",-1612916012.1572,-1,-1612916009.6752,-1,-1612916009.6752,-1,-1612916012.1572,"1,278,234",-1612916012.1572,-1,-1612916009.0887
"Sin; Biblical teaching.",$0.00,"Invalid ISBN Provided"
"Forgiveness of sin; Biblical teaching.""",Book,"Invalid ISBN Provided"
9781612916149,1612916147,"775,827",-1612916148.7001,"925,059",-1612916147.8908,"1,306,046",-1612916148.8131,"3,487,555",-1612916151.3631,-1,-1612916151.3631,-1,-1612916149.0511,-1,-1612916149.0426,-1,-1612916151.3631,"1,435,787",-1612916151.3631,-1,-1612916148.2351
,$0.00,"Invalid ISBN Provided"
"But all is not so bleak. There’s hope"," shining beacon-bright","Invalid ISBN Provided"
Parenting.,$0.00,"Invalid ISBN Provided"
"Responsibility in children.",$0.00,"Invalid ISBN Provided"
"Parent and child; Religious aspects; Christianity.""",Book,"Invalid ISBN Provided"
9781612916156,1612916155,"393,511",-1612916156.6754,"575,481",-1612916155.8344,"1,878,392",-1612916156.7002,-1,-1612916159.2502,-1,-1612916159.2502,"902,245",-1612916156.7682,-1,-1612916156.7682,-1,-1612916159.2502,-1,-1612916159.2502,-1,-1612916156.1732
9781613510988,1613510985,"825,578",-1613510987.6761,"118,999",-1613510987.1188,"2,151,753",-1613510987.6391,-1,-1613510991.0391,-1,-1613510988.3616,-1,-1613510991.0391,-1,-1613510988.0046,-1,-1613510991.0391,"1,288,621",-1613510991.0391,"1,981,295",-1613510991.0391
9781613510995,1613510993,"962,558",-1613510995.6237,"103,725",-1613510994.9989,"6,116,659",-1613510995.3992,-1,-1613510998.7992,-1,-1613510996.1217,-1,-1613510998.7992,"872,330",-1613510998.7992,-1,-1613510998.7992,"1,288,609",-1613510998.7992,"763,959",-1613510995.7647
9781613511015,1613511019,"471,304",-1613511021.6584,"245,950",-1613511021.4607,"5,332,350",-1613511021.558,-1,-1613511024.958,-1,-1613511024.958,"1,113,275",-1613511024.958,-1,-1613511024.958,-1,-1613510968.4415,-1,-1613511024.958,"566,931",-1613511022.102
9781613511022,1613511027,"1,007,534",-1613511029.6198,"43,479",-1613511029.058,"450,659",-1613511029.3816,-1,-1613511032.7816,"203,381",-1613511030.0786,"44,128",-1613511028.0726,"121,604",-1613511027.9706,"336,075",-1613511032.7816,"679,032",-1613511032.7816,"252,347",-1613511032.7816
9781613511039,1613511035,"738,062",-1613511037.6198,"552,423",-1613511036.99,"1,295,382",-1613511040.7816,-1,-1613511040.7816,-1,-1613511038.1041,-1,-1613511040.7816,"319,298",-1613511040.7816,"136,778",-1613511040.7816,-1,-1613511040.7816,"1,396,227",-1613511040.7816
9781613511053,1613511051,"479,215",-1613511053.6198,"117,547",-1613511052.99,"767,258",-1613511053.3816,-1,-1613511056.7816,"224,134",-1613511054.0786,-1,-1613511056.7816,"19,106",-1613511052.8886,"115,956",-1613511056.7816,"1,229,906",-1613511056.7816,"408,261",-1613511056.7816
9781613511060,161351106X,"3,502,897",-161351108.58816,"1,867,694",-161351111.31773,"6,518,992",-161351108.23696,-1,-161351111.63696,-1,-161351111.63696,-1,-161351111.63696,"668,886",-161351111.63696,-1,-161351111.63696,"641,612",-161351111.63696,"1,137,906",-161351111.63696
9781616269975,1616269979,"947,238",-1616269983.2254,"913,416",-1616269983.2344,"1,287,329",-1616269983.2502,"5,813,435",-1616269983.2502,"1,396,035",-1616269983.2502,-1,-1616269983.2502,"1,103,805",-1616269983.2502,-1,-1616269983.2502,"1,013,495",-1616269983.2502,"1,157,377",-1616269983.2502
" ",$0.00,"Invalid ISBN Provided"
",Paperback,159 p. ; 7.00 H x 0.50 D x 4.25 W inches 0.20 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,220.6/1,BS440 .K35 2013,,Religion/Ethics,RELIGION / Biblical Reference / Handbooks,null,Book,BOOK,,1/8/2013
",$0.00,"Invalid ISBN Provided"
9781620291597,1620291592,"2,047,691",-1620291596.2887,"923,244",-1620291596.379,"1,590,445",-1620291596.5395,-1,-1620291596.5395,-1,-1620291596.5395,-1,-1620291596.5395,-1,-1620291596.5395,-1,-1620291596.5395,-1,-1620291596.5395,"1,557,506",-1620291596.5395
9781620572689,1620572680,"320,624",-1620572684.2532,-1,-1620572684.2979,-1,-1620572684.3772,-1,-1620572684.3772,-1,-1620572684.3772,-1,-1620572684.3772,-1,-1620572684.3772,-1,-1620572684.3772,-1,-1620572684.3772,"177,029",-1620572684.3772
9781628621587,1628621583,"1,334,318",-1628621584.7032,-1,-1628621587.2979,"1,276,154",-1628621585.4137,-1,-1628621587.3772,-1,-1628621587.3772,-1,-1628621584.8527,-1,-1628621584.8527,-1,-1628621538.8677,-1,-1628621587.3772,-1,-1628621584.2832
9781629986425,1629986429,"635,801",-1629986431.6939,"511,250",-1629986430.7344,"994,588",-1629986433.1567,-1,-1629986435.1202,"1,578,714",-1629986435.1202,"85,401",-1629986432.6382,"367,980",-1629986432.6382,"246,530",-1629986435.1202,"395,584",-1629986435.1202,"316,936",-1629986435.1202
"By it you are transformed and strengthened as your faith grows. May your life be radically changed as you discover His will for you as it is revealed in the Holy Scriptures.",$0.00,"Invalid ISBN Provided"
" ",$0.00,"Invalid ISBN Provided"
FEATURES:,$0.00,"Invalid ISBN Provided"
"The MEV Economy Bible is a welcome addition to the MEV family of products. This compact Bible is lightweight"," easy to carry","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Verse Comparison",$0.00,"Invalid ISBN Provided"
"Romans 10:9",$0.00,"Invalid ISBN Provided"
MEV,$0.00,"Invalid ISBN Provided"
"That if you confess with your mouth Jesus is Lord"," and believe in your heart that God has raised Him from the dead","Invalid ISBN Provided"
KJV,$0.00,"Invalid ISBN Provided"
"That if thou shalt confess with thy mouth the Lord Jesus"," and shalt believe in thine heart that God hath raised him from the dead","Invalid ISBN Provided"
9781781281031,1781281033,"4,858,440",-1781281035.7247,"3,659,196",-1781281035.2299,"2,548,575",-1781281039.2613,-1,-1781281039.2613,-1,-1781281039.2613,-1,-1781281039.2613,-1,-1781281039.2613,-1,-1781280987.7598,-1,-1781281039.2613,-1,-1781281036.2778
9781781281888,1781281882,"1,962,491",-1781281887.2747,"5,014,943",-1781281884.2299,"1,644,014",-1781281888.2613,"1,901,835",-1781281888.2613,-1,-1781281888.2613,-1,-1781281885.9408,"271,698",-1781281885.9408,-1,-1781281836.1053,-1,-1781281888.2613,-1,-1781281885.2778
9781781281987,178128198X,"4,135,992",-178128200.86074,-1,-178128203.6299,"3,344,259",-178128204.26131,-1,-178128204.26131,"1,219,493",-178128204.26131,-1,-178128201.94081,-1,-178128201.96631,-1,-178128152.75981,-1,-178128204.26131,-1,-178128201.27781
"Jesus Christ; Crucifixion; Juvenile literature.",$0.00,"Invalid ISBN Provided"
"Easter; Juvenile literature.",$0.00,"Invalid ISBN Provided"
"Jesus Christ; Resurrection.",$0.00,"Invalid ISBN Provided"
"Jesus Christ; Crucifixion.",$0.00,"Invalid ISBN Provided"
"Easter.""",Book,"Invalid ISBN Provided"
9781781282786,1781282781,"2,154,137",-1781282782.6754,-1,-1781282781.8344,"3,244,805",-1781282785.2502,-1,-1781282785.2502,-1,-1781282785.2502,-1,-1781282785.2502,-1,-1781282785.2502,-1,-1781282785.2502,-1,-1781282785.2502,-1,-1781282782.2667
9781781283233,1781283230,"1,173,387",-1781283231.721,-1,-1781283230.9384,"5,781,541",-1781283234.4584,"1,429,704",-1781283232.3334,-1,-1781283234.4584,-1,-1781283232.9624,-1,-1781283232.9029,-1,-1781283234.4584,-1,-1781283234.4584,-1,-1781283231.3474
"Bible stories"," English; New Testament; Juvenile literature.","Invalid ISBN Provided"
"Good Samaritan (Parable).",$0.00,"Invalid ISBN Provided"
"Bible stories; New Testament.""",Book,"Invalid ISBN Provided"
9781781283240,1781283249,"1,962,892",-1781283250.6893,-1,-1781283249.8661,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283253.3137,-1,-1781283250.2027
9781781283264,1781283265,"2,033,372",-1781283266.6862,-1,-1781283265.8591,"660,146",-1781283269.2996,"1,715,177",-1781283269.2996,-1,-1781283269.2996,-1,-1781283267.7951,-1,-1781283267.2341,-1,-1781283220.7901,-1,-1781283269.2996,-1,-1781283266.1886
9781785780592,178578059X,"1,638,352",-178578060.70014,"744,388",-178578059.45731,"241,971",-178578061.66312,"696,215",-178578060.96612,-1,-178578063.36312,-1,-178578063.36312,-1,-178578063.36312,-1,-178578063.36312,"197,648",-178578063.36312,-1,-178578060.23512
,$0.00,"Invalid ISBN Provided"
"You need the ninja way of email management!",$0.00,"Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"In this short ebook"," an edited extract from Graham Allcott’s acclaimed How to be a Productivity Ninja","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Following Allcott’s straightforward advice"," anyone - from a student to a Chief Executive - can keep on top of their messages and feel in command","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Since 2009"," when they were founded by best-selling author Graham Allcott","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Think Productive are passionate about Productivity. Their Productivity Ninjas (that’s what they call their coaches) deliver workshops"," practical coaching and consultancy to help people get more done","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"Think Productive structure their sessions to include workshop-room time as well as at-desk coaching. So on ‘Getting Your Inbox to Zero’ for example"," people actually GET their inboxes to zero by the end of the 3 hours – not just talk about it.","Invalid ISBN Provided"
,$0.00,"Invalid ISBN Provided"
"They offer an email follow-up service to help make sure the learning sticks and are available on email to answer follow-up questions. The Ninjas know all the best tips and tricks for Outlook"," Gmail","Invalid ISBN Provided"
"SELF-HELP / Personal Growth / Success",$0.00,"Invalid ISBN Provided"
"BUSINESS & ECONOMICS / Time Management""",null,"Invalid ISBN Provided"
9781841358581,1841358584,"589,825",-1841358585.4791,"711,657",-1841358584.5168,"14,988",-1841358586.6631,"5,159,892",-1841358588.3631,"713,390",-1841358588.3631,"537,068",-1841358586.0426,"381,903",-1841358588.3631,-1,-1841358588.3631,-1,-1841358588.3631,-1,-1841358585.3456
9781871676716,1871676711,"18,686,065",-1871676715.2818,-1,-1871676715.3631,"2,197,492",-1871676715.5077,"8,937,787",-1871676715.5077,-1,-1871676715.5077,-1,-1871676715.5077,-1,-1871676715.5077,-1,-1871676715.5077,-1,-1871676715.5077,-1,-1871676715.5077
9781872734019,1872734014,"1,355,309",-1872734016.6792,-1,-1872734016.1598,"1,024,015",-1872734018.0302,-1,-1872734017.4947,-1,-1872734020.0532,-1,-1872734017.5712,-1,-1872734017.5712,-1,-1872733969.0192,"125,132",-1872734020.0532,-1,-1872734017.0102
9781931808101,1931808104,"3,491,854",-1931808108.2362,"744,468",-1931808108.2591,"3,061,960",-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996,-1,-1931808108.2996
"Alpha is based on a pattern found in the New Testament of people bringing their friends"," family","Invalid ISBN Provided"
9782067229877,2067229877,"44,304",-2067229878.6824,"129,092",-2067229878.1902,"812,572",-2067229879.582,"898,309",-2067229881.282,"457,876",-2067229881.282,"587,506",-2067229878.8,"133,810",-2067229881.282,"210,348",-2067229829.9335,-1,-2067229881.282,"92,608",-2067229878.1625
"TRAVEL / United States / Northeast / Middle Atlantic (NJ"," NY","Invalid ISBN Provided"
9782067230019,2067230018,"63,369",-2067230019.6824,"102,618",-2067230019.1902,"380,450",-2067230022.282,"84,050",-2067230020.157,"462,325",-2067230020.242,"627,279",-2067230020.2165,-1,-2067230020.2165,-1,-2067229974.0445,-1,-2067230022.282,"155,174",-2067230022.282
"TRAVEL / Europe / Great Britain""",null,"Invalid ISBN Provided"
9782067230057,2067230050,"148,354",-2067230051.6824,-1,-2067230051.1902,"11,292,611",-2067230052.582,"1,607,993",-2067230054.282,"596,776",-2067230052.293,-1,-2067230054.282,-1,-2067230051.8,-1,-2067230004.9565,-1,-2067230054.282,-1,-2067230051.1795
"TRAVEL / United States / South / South Atlantic (DC"," DE","Invalid ISBN Provided"
9782067230101,2067230107,"148,285",-2067230109.1584,"96,652",-2067230108.1902,"282,059",-2067230109.582,"110,015",-2067230109.157,"216,945",-2067230109.2675,"115,947",-2067230109.2165,"63,279",-2067230109.2165,"198,301",-2067230059.398,-1,-2067230111.282,"219,875",-2067230108.528
"TRAVEL / Europe / France""",null,"Invalid ISBN Provided"
9788466751858,8466751858,"21,300,792",-8466751862.3898,-1,-8466751862.61,"9,057,059",-8466751863.0016,-1,-8466751863.0016,-1,-8466751863.0016,-1,-8466751863.0016,"895,410",-8466751863.0016,-1,-8466751863.0016,-1,-8466751863.0016,-1,-8466751863.0016
"JUVENILE FICTION / Imagination & Play",$0.00,"Invalid ISBN Provided"
"JUVENILE FICTION / Bedtime & Dreams""","Socks; Juvenile fiction.
","Invalid ISBN Provided"
"Dreams; Juvenile fiction.",$0.00,"Invalid ISBN Provided"
"Imagination; Juvenile fiction.""",Book,"Invalid ISBN Provided"
9788506036457,8506036453,-1,-8506036457.2602,-1,-8506036457.3137,-1,-8506036457.409,-1,-8506036457.409,-1,-8506036457.409,-1,-8506036457.409,-1,-8506036457.409,"238,885",-8506036457.409,-1,-8506036457.409,-1,-8506036457.409
9789681653507,9681653505,"2,580,375",-9681653509.2362,-1,-9681653509.2591,-1,-9681653509.2996,-1,-9681653509.2996,-1,-9681653509.2996,-1,-9681653509.2996,-1,-9681653509.2996,"75,518",-9681653509.2996,-1,-9681653509.2996,"2,207,162",-9681653509.2996
9789681655655,9681655656,"2,964,044",-9681655660.2362,-1,-9681655660.2591,-1,-9681655660.2996,-1,-9681655660.2996,-1,-9681655660.2996,-1,-9681655660.2996,"97,597",-9681655660.2996,"104,115",-9681655660.2996,-1,-9681655660.2996,-1,-9681655660.2996
9789707182882,9707182881,"18,828,771",-9707182885.4639,-1,-9707182885.7794,"8,621,731",-9707182886.3402,"4,421,758",-9707182886.3402,-1,-9707182886.3402,-1,-9707182886.3402,-1,-9707182886.3402,-1,-9707182886.3402,-1,-9707182886.3402,"2,773,064",-9707182886.3402
9780486264646,0486264645,"7,371,758",-486264652.21836,"22,095",-486264645.92993,"187,523",-486264647.75836,"2,919,841",-486264649.45836,"213,357",-486264649.45836,"63,015",-486264647.50336,"909,555",-486264649.45836,"47,864",-486264601.54386,"630,551",-486264649.45836,"252,580",-486264649.45836
"In its combination of narrative and symbolic power"," masterly character study and acute psychological penetration","Invalid ISBN Provided"
"Trading posts; Fiction.",$0.00,"Invalid ISBN Provided"
"Degeneration; Fiction.",$0.00,"Invalid ISBN Provided"
"Imperialism; Fiction.",$0.00,"Invalid ISBN Provided"
"Africa; Fiction.",$0.00,"Invalid ISBN Provided"
"Psychological fiction.""",Book,"Invalid ISBN Provided"
9780486264660,0486264661,"326,146",-486264662.70553,"692,778",-486264662.05856,"1,407,849",-486264665.42662,"1,138,914",-486264665.42662,"426,882",-486264665.42662,"512,380",-486264663.47162,"394,339",-486264663.47162,"304,340",-486264613.50012,"163,516",-486264665.42662,"1,276,598",-486264662.92762
"And then"," excuse from pain;","Invalid ISBN Provided"
"And then"," those little anodynes","Invalid ISBN Provided"
"That deaden suffering;",$0.00,"Invalid ISBN Provided"
"And then"," to go to sleep;","Invalid ISBN Provided"
"And then"," if it should be","Invalid ISBN Provided"
"The will of its Inquisitor",,"Invalid ISBN Provided"
