ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780375813634,0375813632,0003816323,0003816323,"Nelson, Vaunda Micheaux",Ready? Set. Raymond!,3.99,2.27,14,"Three easy-to-read stories follow Raymond, who likes to do everything fast, on a typical super-fast day, from making a new friend to running a race. Simultaneous.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.N43773 RE 2002,STEP INTO READING STEP 1,Juvenile Preschool Ages 2-4,JUVENILE FICTION / Readers / Beginner,Speed; Fiction.,Book,BOOK,,12/14/2012
9780375813719,0375813713,0003649140,0003649140,Random House,The Monster Under the Shed,3.99,2.27,5,"After James tells a scary story, Thomas the tank engine imagines there is a horrible, engine-eating monster coming after him, in a tale that shows how your imagination can blow things way out of proportion. Original.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.25 W inches 0.15 lbs.,1,,ENG,JUVENILE,Juvenile Fiction,[E],PZ7 .M76288 2001,Thomas & Friends,Juvenile Babies & Toddlers Age 1-2,JUVENILE FICTION / Readers / Beginner,"Monsters; Fiction.
Railroad trains; Fiction.
Fear; Fiction.
Imagination; Fiction.",Book,BOOK,,12/20/2012
9780375813924,0375813926,0004005993,0004005993,Random House,Percy's Chocolate Crunch,3.99,2.27,21,"A collection of stories about Percy, Harold the Helicopter, and other friends of Thomas the tank engine.",Paperback,1 v. (unpaged) : 8.25 H x 0.10 D x 8.00 W inches 0.08 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7 .P42475 2003,Thomas & Friends,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Media Tie-In","Railroad trains; Fiction.
Helicopters; Fiction.",Book,BOOK,,12/15/2012
9780375815102,0375815104,0004170577,0004170577,"Kulling, Monica",Eat My Dust,3.99,2.27,42,"Relates the excitement caused by Henry Ford as he drove the ""horseless carriage"" he built, particularly when he decided to win a race to get money to build a new car that anyone could afford. Simultaneous.",Paperback,48 p. : 8.75 H x 0.25 D x 5.75 W inches 0.25 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,338.7/6292/092,TL140.F6 K85 2004,STEP INTO READING STEP 3,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Readers / Beginner,"Ford, Henry,; 1863-1947; Juvenile literature.
Automobile engineers; United States; Biography; Juvenile literature.
Automobiles, Racing; Juvenile literature.
Ford, Henry,; 1863-1947.
Automobile racing; History.
Automobiles, Racing.
Industrialists.
Automobile industry and trade; Biography.",Book,BOOK,,12/13/2012
9780375823039,0375823034,0003946128,0003946128,"Bakker, Robert T.",Raptor Pack,3.99,2.27,25,"A paleontologist discusses what is known of the physical characteristics and behavior of Deinonychus, a member of the raptor family of dinosaurs, and includes an explanation of how scientists study rocks and minerals and modern predators to understand raptor behavior. Simultaneous.",Paperback,47 p. : 10.50 H x 0.25 D x 8.50 W inches 0.25 lbs.,0,United States,ENG,JUVENILE,Juvenile Fiction,567.912,QE862.S3 B35 2003,STEP INTO READING STEP 5,Juvenile Grades 3-4 Ages 8-9,JUVENILE FICTION / Readers / Chapter Books,"Deinonychus; Montana; Juvenile literature.
Deinonychus.
Dinosaurs.",Book,BOOK,,12/14/2012
9780375824173,0375824170,0004321175,0004321175,"Clarke, Ginjer L.",Platypus!,3.99,2.27,18,Early readers embark on a fascinating exploration into the world of the platypus in this Step 2 nonfiction book. Simultaneous.,Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,599.2/9,QL737.M72 C53 2004,STEP INTO READING STEP 2,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / General","Platypus; Juvenile literature.
Platypus.",Book,BOOK,,12/15/2012
9780375825255,0375825258,0004264172,0004264172,"Greenburg, J. C.",On the Reef,3.99,2.27,22,"After escaping from the belly of a whale, Andrew and his cousin Judy face more dangers from their underwater nemesis, Soggy Bob, in the Great Barrier Reef.",Paperback,85 p. : 7.75 H x 0.25 D x 5.25 W inches 0.16 lbs.,0,United States,ENG,JUVENILE,Juvenile Fiction,[E],PZ7.G82785 OP 2004,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Fantasy & Magic","Marine animals; Fiction.
Inventions; Fiction.
Cousins; Fiction.",Book,BOOK,,12/14/2012
9780375825262,0375825266,0004357760,0004357760,"Greenburg, J. C.",In the Deep,3.99,2.27,11,"Andrew, Judy, and Thudd drive the Water Bug deep into the ocean, where the only light comes from strange glowing creatures. Just as they're passing over the deepest place on earth, the trusty Water Bug loses power! Now instead of saving the giant squids, Andrew, Judy, and Thudd will have to save themselves - or be lost on the bottom of the ocean forever!",Paperback,83 p. : 7.75 H x 0.25 D x 5.25 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Juvenile Fiction,[E],PZ7.G82785 INE 2004,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Action & Adventure / General","Marine animals; Fiction.
Giant squids; Fiction.
Squids; Fiction.
Cousins; Fiction.",Book,BOOK,,12/14/2012
9780375825927,0375825924,0004178723,0004178723,"Awdry, W.",Down at the Docks,3.99,2.27,20,"Thomas is visiting the docks and is amazed at how busy all of his friends are! He wants to help out, but the other engines say they can do it on their own. It takes a big accident for Thomas to be able to prove what a Really Useful Engine he can be.",Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 8.00 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7 .D757 2003,Thomas & Friends,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Transportation / Railroads & Trains
JUVENILE FICTION / Media Tie-In","Railroad trains; Fiction.
England; Fiction.",Book,BOOK,,12/20/2012
9780375826238,0375826238,0004277366,0004277366,"Hess, Nina",Whose Feet,3.99,2.27,3,"Introduces feet and describes how their differences allow animals to do special things, such as a mole's long, thick claws that are made for digging and a bat's strong feet that can hook into rocks. Simultaneous.",Paperback,32 p. : 8.75 H x 0.25 D x 5.75 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,591.47/9,QL950.7 .H47 2004,STEP INTO READING STEP 2,Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Science & Nature / Anatomy & Physiology
JUVENILE NONFICTION / Animals / General
JUVENILE NONFICTION / Readers / Beginner","Foot; Juvenile literature.
Animals; Juvenile literature.
Foot.
Animals.",Book,BOOK,,12/25/2012
9780375826313,0375826319,0004133713,0004133713,"Mayer, Mercer",The New Potty,3.99,2.27,85,"Mercer Mayer’s Little Critter is dealing with his little sister learning to use the potty in this classic, funny, and heartwarming book. Whether he’s trying to help her make it to the bathroom, encouraging her when she does well, or getting frustrated when she doesn’t, both parents and children alike will relate to this beloved story. A perfect way to teach children about potty training and how to be a good older sibling!",Paperback,1 v. (unpaged) : 7.75 H x 0.25 D x 7.75 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M459 NE 2003,,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Health & Daily Living / Toilet Training
JUVENILE FICTION / Family / Siblings","Toilet training; Fiction.
Brothers and sisters; Fiction.",Book,BOOK,,12/14/2012
9780375826320,0375826327,0004133653,0004133653,"Mayer, Mercer",When I Grow Up,3.99,2.27,56,"Mercer Mayer’s Little Critter is thinking about all of the fun things he can do when he grows up in this classic, funny, and heartwarming book. Whether he’s spending his allowance on whatever he wants, making important phone calls, or staying up late, both parents and children alike will relate to this beloved story. A perfect way to celebrate growing up!",Paperback,1 v. (unpaged) : 7.75 H x 0.25 D x 7.75 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 WHI 2006,Little Sister of Little Critter,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Business, Careers, Occupations","Growth; Fiction.
Occupations; Fiction.",Book,BOOK,,12/24/2012
9780375827839,0375827838,0004409727,0004409727,"Awdry, W.",Thomas Gets a Snowplow,3.99,2.27,38,"Thomas the train engine thinks that the snowplow he has to wear in winter makes him look silly, but when a blizzard covers the tracks only Thomas and his plow can save the day. Original.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,0,,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7 .T369497218 2004,Thomas & Friends,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Transportation / Railroads & Trains
JUVENILE FICTION / Media Tie-In","Railroad trains; Fiction.
Snowplows; Fiction.",Book,BOOK,,12/20/2012
9780375828317,0375828311,0004409728,0004409728,"Feldman, Jane",We Love Ballet!,3.99,2.27,24,"A class of young ballet students learns about music, balance, and teamwork in preparation for their big recital in a perfect first ballet book. Original.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,0,,ENG,JUVENILE,Easy Non-Fiction,792.8,GV1787.5 .F45 2004,Pictureback,Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Performing Arts / Dance
JUVENILE NONFICTION / Social Topics / Friendship
JUVENILE NONFICTION / School & Education","Ballet dancing; Juvenile literature.
Ballet dancers; Juvenile literature.
Ballet dancing.
Ballet dancers.",Book,BOOK,,12/14/2012
9780375828393,0375828397,0006490687,0006490687,"Torrey, Rich",Beans Baker's Best Shot,3.99,2.27,16,"An entertaining early reader about soccer, friendship, and sportsmanship. When Beans hurts his leg in soccer practice right before the championship game, his best friend Chester thinks it’s all his fault! Beans may not be able to play in the game, but he can still play an important role on the team when he cheers up—and cheers on—Chester. A great story for young sports lovers and those interested in character education. 

Step 3 Readers feature engaging characters in easy-to-follow plots about popular topics—for children who are ready to read on their own.",Paperback,48 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[Fic],PZ7.T64573 BH 2006,Step Into Reading. Step 3,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Emotions & Feelings
JUVENILE FICTION / Sports & Recreation / Soccer","Soccer stories.
Soccer; Fiction.",Book,BOOK,,12/14/2012
9780375829451,0375829458,0006050307,0006050307,"Ghigna, Charles","Oh My, Pumpkin Pie!",3.99,2.27,3,Simple rhymes and bright illustrations provide beginning readers with an amusing tale about a fun-filled day of pumpkin picking at the local pumpkin patch on a beautiful autumn afternoon with family and friends. Simultaneous.,Paperback,31 p. : 8.75 H x 0.25 D x 6.75 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.G345 OH 2005,Step Into Reading. Step 2,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Holidays & Celebrations / Halloween","Pumpkin; Fiction.
Stories in rhyme.",Book,BOOK,,12/13/2012
9780375829505,0375829504,0006020637,0006020637,"Greenburg, J. C.",Andrew Lost on Earth,3.99,2.27,0,"While bouncing through Earth's prehistory in a malfunctioning time machine, Andrew, his cousin Judy, and Thudd the robot meet Dr. Kron-Tox's nephew, Beeper, and nearly lose the Time-a-Tron in a tsunami.",Paperback,85 p. : 7.75 H x 0.50 D x 5.25 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[Fic],PZ7.G82785 OL 2005,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Action & Adventure / General","Time travel; Fiction.
Inventions; Fiction.
Cousins; Fiction.
Earth (Planet); History.",Book,BOOK,,12/14/2012
9780375829529,0375829520,0006223654,0006223654,"Greenburg, J. C.",In the Ice Age,3.99,2.27,3,"Andrew, Judy, and Thudd have escaped the dinosaurs only to find themselves surrounded by the woolly mammoths of the Ice Age! Can they locate their lost Uncle Al and travel back to their own time before the evil Dr. Kron-Tox puts his nefarious plan into action?",Paperback,85 p. : 7.50 H x 0.25 D x 5.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[Fic],PZ7.G82785 IOM 2005,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Action & Adventure / General","Time travel; Fiction.
Glacial epoch; Fiction.
Prehistoric animals; Fiction.
Prehistoric peoples; Fiction.
Cousins; Fiction.",Book,BOOK,,12/15/2012
9780375829734,0375829733,0006152683,0006152683,"Brown, Marc Tolon",Arthur Lost in the Museum,3.99,2.27,34,"Arthur goes with his class on a field trip to the museum, but takes a wrong turn when heading for the boys' lavatory. Simultaneous.",Paperback,23 p. : 8.75 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.B81618 ALMF 2005,"Step into Reading, Step 3",Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Readers / Beginner,"School field trips; Fiction.
Museums; Fiction.
Aardvark; Fiction.",Book,BOOK,,12/13/2012
9780375829758,037582975X,0006731459,0006731459,"Brown, Marc Tolon",Arthur's Classroom Fib,3.99,2.27,0,"When Arthur and his classmates head back to school, they're asked to write about their summer vacation. But when Arthur hears the exciting things his friends have done, Arthur feels he must make up a better story of his own. Will Arthur tell the whole class a lie or will he actually tell the truth?",Paperback,1 v. (unpaged) : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B81618 AOKC 2007,"Step into Reading, Step 3",Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / School & Education","Arthur (Fictitious character : Brown); Juvenile fiction.
Aardvark; Juvenile fiction.
Animals; Juvenile fiction.
Honesty; Juvenile fiction.
Vacations; Juvenile fiction.
Schools; Juvenile fiction.
Brothers and sisters; Juvenile fiction.
Arthur (Fictitious character : Brown); Fiction.
Aardvark; Fiction.
Animals; Fiction.
Honesty; Fiction.
Vacations; Fiction.
Schools; Fiction.
Brothers and sisters; Fiction.",Book,BOOK,,12/20/2012
9780375831416,037583141X,0006052354,0006052354,"Bakker, Robert T.",Dinosaurs!,3.99,2.27,34,"Follows the evolution of dinosaurs from their earliest beginnings as little fellows who had to evade attacks from giant croc relatives to today's living ""dinosaurs."" Simultaneous.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.16 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,567.9,QE861.5 .B344 2005,Pictureback,Juvenile Grades 2-3 Ages 7-8,"JUVENILE NONFICTION / Readers / Beginner
JUVENILE NONFICTION / Animals / Dinosaurs & Prehistoric Creatures
JUVENILE NONFICTION / Science & Nature / Fossils",Dinosaurs; Juvenile literature.,Book,BOOK,,12/20/2012
9780375831652,0375831657,0006117988,0006117988,"Landolf, Diane Wright",Hog and Dog,3.99,2.27,3,"Two friends, Hog and Dog, learn that, while each of them is good at some games and bad at others, they can still have fun together. Simultaneous.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.L2317345 HO 2005,Step Into Reading. Step 1,Juvenile Preschool Ages 2-4,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Animals / General
JUVENILE FICTION / Humorous Stories","Play; Fiction.
Friendship; Fiction.
Dogs; Fiction.
Pigs; Fiction.",Book,BOOK,,12/14/2012
9780375833076,0375833072,0006211603,0006211603,Random House,500 Words To Grow On,3.99,2.27,42,"In a great first word book, names of objects and accompanying illustrations are grouped by topics such as colors, toys, animals, and tools.",Paperback,[32] p. : 8.25 H x 0.25 D x 8.25 W inches 0.18 lbs.,1,,ENG,JUVENILE,Easy Fiction,,PE1449 .K39 2005,Pictureback,Juvenile Kindergarten Ages 5-6,JUVENILE FICTION / Concepts / Words,"Vocabulary; Juvenile literature.
Vocabulary.",Book,BOOK,,12/20/2012
9780375833083,0375833080,0006157601,0006157601,Random House,500 Palabras Nuevas Para Ti (500 Palabras Nuevas Para Ti),3.99,2.27,18,"Color words, people words, words to wear, and words to grow on. This great word book is divided into clear sections so kids can learn their first words by matching them with the newly illustrated pictures. Choose the Spanish or English.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,,spa,JUVENILE,Easy Fiction,843/.21,PC4628 .A115 2005,,Spanish Kindergarten,JUVENILE FICTION / Concepts / Words,"Picture dictionaries, Spanish; Juvenile literature.
Picture dictionaries, English; Juvenile literature.
Spanish language; Dictionaries, Juvenile; English.
English language; Dictionaries, Juvenile; Spanish.
Picture dictionaries, Spanish.
Picture dictionaries.
Spanish language materials; Bilingual.",Book,BOOK,,12/20/2012
9780375833441,0375833447,0006518430,0006518430,"Greenburg, Dan","Dude, Where's My Space Ship?",3.99,2.27,7,"Klatu is such a varna! He crashed the spaceship into planet Earth with his brother Lek and sister Ploo onboard. Stuck in the middle of the Nevada desert with nowhere to run, Ploo is captured by army Earthlings who think that she is an enemy of humankind. Can Klatu and Lek to rescue Ploo from the terrifying Major Paine? Or will Ploo be held prisoner in Area 51 forever?",Paperback,81 p. : 7.75 H x 0.50 D x 5.50 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.G8278 DUD 2006,Weird Planet,Juvenile Grades 2-3 Ages 7-8,"JUVENILE FICTION / Science Fiction
JUVENILE FICTION / Humorous Stories","Human-alien encounters; Juvenile fiction.
Brothers and sisters; Juvenile fiction.
Extrasensory perception; Juvenile fiction.
Area 51 (Nev.); Juvenile fiction.
Extraterrestrial beings; Fiction.
Brothers and sisters; Fiction.
Extrasensory perception; Fiction.
Area 51 (Nev.); Fiction.
Humorous stories.
Science fiction.
Humorous fiction.
Science fiction.",Book,BOOK,,12/14/2012
9780375833915,0375833919,0006258451,0006258451,"Heling, Kathryn",Bear's Big Ideas,3.99,2.27,4,"Bear has a habit of waking up with a growling tummy. He also has the habit of thinking up big ideas. With the help of his friends, Buck and Moose, he builds a boat in the summer and then an ice shanty in the winter so they can fish and feast! This Step 2 Write-In Reader includes writing and drawing activities just right for budding young writers.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7.H37413 Be 2005,Step into Reading Plus Writing,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Action & Adventure / General
JUVENILE FICTION / Humorous Stories
JUVENILE FICTION / Readers / Beginner","Bears; Fiction.
Problem solving; Fiction.",Book,BOOK,,12/20/2012
9780375834653,0375834656,0006719103,0006719103,"Awdry, W.",Thomas-saurus Rex,3.99,2.27,12,"Stepney, a very old engine, is in charge of taking the museum cars to the Natural History Museum, but when he breaks down, Thomas doesn't want to get stuck carrying the old relics because he thinks the children will make fun of him. Original.",Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 8.25 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7 .T36952 2006,Thomas and Friends,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Transportation / Railroads & Trains
JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Media Tie-In","Railroads; Trains; Fiction.
Helpfulness; Fiction.",Book,BOOK,,12/20/2012
9780375834783,0375834788,0006224356,0006224356,"Frazer, Rebecca",Nick Jr. Dora the Explorer Let's Dance!,3.99,2.27,2,"Paint with Dora in this coloring book that comes with eight watercolors and a paintbrush!

Oh mannn! The Dancing Elf has tricked Swiper the Fox into switching places with him in a bottle . . . and now he can’t get out! It’s up to Dora and friends to dance their way through 16-painting pages to win a contest that will set Swiper free.",Paperback,32 p. : 10.75 H x 0.25 D x 8.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Non-Fiction,371,LB,Paint Box Book,Juvenile Kindergarten Ages 5-6,JUVENILE NONFICTION / Activity Books / General,null,Book,BOOK,,12/28/2012
9780375835179,0375835172,0006256263,0006256263,"Jordan, Apple",Love Is in the Air,3.99,2.27,0,"Love is in the air! Barbie takes a walk and sees lovebirds resting in a tree, a child blowing a kiss to Grandma, and other signs that love is all around her. The simple, rhyming text will make little girls want to step out with Barbie and step into reading on their own.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,E,PZ7.J755 LOV 2006,Step Into Reading. Step 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Toys, Dolls & Puppets","Barbie; (Fictitious character); Fiction.
Stories in rhyme.",Book,BOOK,,12/13/2012
9780375835629,0375835628,0006454694,0006454694,"Greenburg, J. C.",In the Garbage,3.99,2.27,6,"Andrew, Judy, and Thudd have time-traveled out of an ice age only to find themselves shrunk down and tossed out with the garbage! As they get up close and personal with half-eaten hog dogs, soggy pasta, and old fruit rinds, they’ll learn about the stinky—but oh-so-necessary!—process of decomposition. Kids, parents, and teachers love this series—kids for all its gooey grossness, and teachers and parents for all the fun science and great discussion points!",Paperback,84 p. : 7.00 H x 0.25 D x 5.50 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[E],PZ7.G82785 INW 2006,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Action & Adventure / General","Refuse and refuse disposal; Fiction.
Inventions; Fiction.
Size; Fiction.
Cousins; Fiction.",Book,BOOK,,12/14/2012
9780375835643,0375835644,0006765651,0006765651,"Greenburg, J. C.",In the Jungle,3.99,2.27,3,"Andrew, Judy, and Thudd have landed in the Australian rain forest. They must find a way to the river and Uncle Al, but they're still the size of bugs! They dodge rhinoceros beetles and tree kangaroos, dangle dangerously above the jaws of a carnivorous plant, and have a close encounter with a carpet python. Will they ever reach Uncle Al? Or will they be shrunken Down Under for good?",Paperback,84 p. : 7.50 H x 0.50 D x 5.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Juvenile Fiction,[Fic],PZ7.G82785 IOT 2007,Andrew Lost,Juvenile Grades 3-4 Ages 8-9,"JUVENILE FICTION / Readers / Chapter Books
JUVENILE FICTION / Action & Adventure / General
JUVENILE FICTION / Science & Technology","Rain forests; Fiction.
Robots; Fiction.
Cousins; Fiction.
Australia; Fiction.",Book,BOOK,,12/14/2012
9780375836718,0375836713,0006578100,0006578100,Random House,Thomas Breaks a Promise,3.99,2.27,0,"Thomas promised Sir Topham Hatt that he would carefully check all the signals on the new branch line. But when he is distracted by a carnival, he forgets all about the signals. That night, Percy has a close call on the new line when one of the signal lights is out. Will Thomas admit that he forgot to finish the job?",Hardcover,1 volume (unpaged) : 7.75 H x 0.25 D x 6.75 W inches 0.25 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7 .T3694978 2006,Little Golden Books,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Media Tie-In","Railroad trains; Fiction.
Honesty; Fiction.
Safety; Fiction.",Book,BOOK,,12/21/2012
9780375837678,0375837671,0006719096,0006719096,Golden Books Publishing Company,Mission,3.99,2.27,1,"In Foodfight!, product icons come to life when the supermarket closes! But what happens when some icons start to disappear and Brand X
takes their place? Dex Dogtective and Daredevil Dan are on the case— and it's going to be a foodfight! Children will love this full-color storybook based on the exciting new computer-animated film!",Paperback,p.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7 .M6843524 2012,Pictureback,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Action & Adventure / General","Supermarkets; Fiction.
Mystery and detective stories.",Book,BOOK,,12/13/2012
9780375839535,0375839534,0006844433,0006844433,Not Available,Thomas and Friends Travel With Thomas,3.99,2.27,8,Fans of Thomas the Tank Engine will find loads of creative fun in this coloring book containing three differentThomas & Friends stories about the Number 1 little blue engine and his engine friends on the Island of Sodor. ,Paperback,96 p. : 11.00 H x 0.50 D x 8.00 W inches 0.34 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Non-Fiction,E,PZ,"Thomas the Tank Engine, Thomas & Friends",Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Transportation / Railroads & Trains
JUVENILE NONFICTION / Activity Books / General",null,Book,BOOK,,12/27/2012
9780375842122,0375842128,0007257125,0007257125,"Peltzman, Adam",Unicorn Magic,3.99,2.27,0,"Linny, Tuck and Ming-Ming try to save a baby unicorn whose horn is stuck in a tree. But before they can, they’ll have to escape a fire-breathing dragon who wants to eat them as a snack . . . or does he?",Paperback,10.75 H x 0.25 D x 7.75 W inches 0.34 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Wonder Pets!,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Media Tie-In,null,Book,BOOK,,12/25/2012
9780375842184,0375842187,0007072006,0007072006,"Man-Kong, Mary",Barbie As the Island Princess,3.99,2.27,15,"BARBIE¨ STARS IN Barbieª as The Island Princess. This time, Barbie¨ is shipwrecked on an island where she is brought up by an adorable red panda, a curious elephant, and a beautiful peacock. But when a handsome prince rescues her and brings her back to civilization, Barbie¨ must choose between true love and her animal friends. This new Pictureback, featuring beautiful computer-generated art from the movie, will delight little girls everywhere!",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M31215 BAN 2007B,Barbie (8x8),Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Media Tie-In
JUVENILE FICTION / Girls & Women",null,Book,BOOK,,12/23/2012
9780375842870,037584287X,0007275419,0007275419,"Palone, Terry",Thomas and the Treasure,3.99,2.27,13,"Thomas videos continually are top sellers in all markets, and the release of each new Thomas DVD has created great excitement. Thomas books based on videos also do sensationally in all markets. Here is the latest book from a video. These three stories from the newest release are filled with the same gentle humor and familiar friends as are all of the very popular Thomas Picturebacks.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7 .T36278 2008,Thomas and Friends Pictureback,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Transportation / Railroads & Trains
JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Media Tie-In","Children's stories, English.
Railroads; Trains; Fiction.
Short stories.",Book,BOOK,,12/26/2012
9780375842986,0375842985,0007416716,0007416716,"Ricci, Christine",Bug Hunt,3.99,2.27,3,A coloring book with chunky crayons starring Nickelodeon's Dora the Explorer. Follow Dora and Boots as they try to find the Bugga Bugga babies! Boys and girls ages 3-7 will love this activity book with chunky crayons.,Paperback,48 p. : 11.00 H x 0.25 D x 8.00 W inches 0.35 lbs.,1,,ENG,JUVENILE NOVELTY,Easy Fiction,E,PZ,Dora The Explorer,Juvenile Grades 1-2 Ages 6-7,JUVENILE FICTION / Media Tie-In,null,Book,BOOK,,12/26/2012
